Date,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Meditating duration (ms)
2015-09-09,2226.296630859375,4627.408203125,,,,50.871917724609375,3.578599691390991,51.0504264831543,3.748943328857422,1.7521913051605225,7.040063858032227,0.5,11152,,,,836930,68324483,5719715,,
2015-09-10,2291.7734375,6075.38037109375,,,,50.840423583984375,3.578599691390991,51.053409576416016,3.733619213104248,0.9698629379272461,2.015564441680908,0.5,9346,,,,1377907,68868386,5780047,,
2015-09-11,2398.333984375,9714.611328125,,,,50.871917724609375,3.578599214553833,51.050384521484375,3.7488505840301514,2.4177870750427246,2.610076665878296,1.0,6456,,,,3941505,69958718,3043622,,
2015-09-12,2235.935302734375,4540.75537109375,,,,50.98890686035156,3.3104360103607178,51.077247619628906,3.736030101776123,2.7131271362304688,33.241539001464844,0.5,11002,,,,650510,59337785,5884884,128789,
2015-09-13,1782.1065673828125,494.020751953125,,,,51.04795455932617,3.7228057384490967,51.050567626953125,3.7233710289001465,1.2081260681152344,1.6007810831069946,0.7071067690849304,1490,,,,,85246901,539370,,
2015-09-14,2301.820556640625,4503.84033203125,,,,51.03721237182617,3.7212703227996826,51.050567626953125,3.7525293827056885,2.0560336112976074,3.5,0.5,5812,,,,1448145,75982990,2353393,1526082,
2015-09-15,2391.93603515625,5654.638671875,,,,51.02645492553711,3.6895973682403564,51.04814910888672,3.727116584777832,2.320831060409546,6.5,0.55901700258255,11372,,,,,69817542,5280857,1900492,
2015-09-16,2048.4462890625,2602.58740234375,,,,51.02125549316406,3.7177445888519287,51.21388244628906,4.560384273529053,8.893324851989746,42.0,0.5,2742,,,,1973223,65793671,1167595,,
2015-09-17,2035.337890625,3741.2119140625,,,,50.860191345214844,3.579176902770996,51.04839324951172,3.7305760383605957,8.337536811828613,34.75,0.55901700258255,8128,,,,,57292832,4296200,,
2015-09-18,2092.7158203125,3164.2236328125,,,,51.02769470214844,3.718794107437134,51.048255920410156,3.74880051612854,1.0,1.5,0.5,9509,,,,837279,69250371,3737013,,
2015-09-19,2588.968505859375,10135.296875,,,,50.87176513671875,3.5790789127349854,51.102596282958984,4.020404815673828,5.0144853591918945,33.0,0.5,19172,,,,,59295249,12507288,,
2015-09-20,2118.81494140625,3631.162109375,,,,50.8714485168457,3.578599214553833,51.05104446411133,3.728415012359619,2.7374515533447266,5.618051052093506,0.5,10768,,,,,40065092,5083396,197126,
2015-09-21,1745.7498779296875,,,,,51.036888122558594,3.7042455673217773,51.05281066894531,3.7489051818847656,1.6687793731689453,5.590169906616211,0.5,9840,,,,,,,,
2015-09-22,1745.75,,,,,51.037330627441406,3.722660779953003,51.05058670043945,3.726594924926758,1.7670867443084717,2.5124688148498535,0.75,5772,,,,,15266800,,,
2015-09-23,2064.35009765625,3923.90185546875,,,,51.04080581665039,3.722384452819824,51.04854965209961,3.7307369709014893,0.846504271030426,2.75,0.5,11457,,,,,71206804,3805423,449835,
2015-09-24,2077.831298828125,5864.2958984375,,,,50.845767974853516,3.579176425933838,51.05119705200195,3.7444658279418945,4.831329822540283,12.50999641418457,0.5,7078,,,,1637569,66938589,1524466,278729,
2015-09-25,2218.713134765625,8900.1513671875,119.0,119.0,119.0,51.03387451171875,3.722684144973755,51.048194885253906,3.748957395553589,1.7565892934799194,4.279310703277588,0.5,6749,,,,3878851,61139421,484365,,
2015-09-26,2897.56201171875,13002.9599609375,,,,50.838069915771484,3.2980496883392334,51.04811096191406,3.7440185546875,1.3167449235916138,8.5,0.5,22883,,,,542681,56085528,15822682,152429,
2015-09-27,1923.1337890625,2262.128662109375,,,,50.86927032470703,3.71101450920105,51.04811477661133,4.667994022369385,17.685884475708008,36.75,1.0,1805,,,,1035288,78104138,888078,,
2015-09-28,2201.587646484375,4732.17919921875,,,,51.033878326416016,3.721233606338501,51.050777435302734,3.748936176300049,1.3426780700683594,4.069705009460449,0.5,6086,,,,1993040,73866907,2588142,247713,
2015-09-29,1969.294677734375,614.4908447265625,,,,51.04220962524414,3.7226827144622803,51.048274993896484,3.7232699394226074,0.7623406648635864,1.4142135381698608,0.5,1855,,,,1529219,80010642,741074,,
2015-09-30,2022.13916015625,1664.0177001953125,,,,50.87187957763672,3.578604221343994,51.050811767578125,3.7233660221099854,1.501035451889038,3.25,0.55901700258255,4642,,,,696470,75731970,1688208,547000,
2015-10-01,1905.9559326171875,3080.937255859375,,,,50.7322998046875,3.5787057876586914,51.0481071472168,4.3068928718566895,12.345725059509277,40.75,0.5,3549,,,,703728,71711881,1191605,,
2015-10-02,2097.987060546875,2273.7216796875,,,,50.844146728515625,3.602858304977417,51.050506591796875,3.7502949237823486,2.3632500171661377,3.913119077682495,0.55901700258255,7512,,,,1500590,67114192,2698511,,
2015-10-03,2570.260009765625,9193.80859375,,,,51.01457977294922,2.732454776763916,51.200077056884766,3.7359395027160645,3.2286715507507324,42.25,0.5,18076,,,,,51963264,9085358,916185,
2015-10-04,1975.819580078125,3044.724365234375,,,,50.85105514526367,3.578599214553833,51.04819869995117,3.73325514793396,1.001652717590332,2.5,0.5,6019,,,,,71341613,2891100,213405,
2015-10-05,2228.261962890625,8820.09765625,,,,51.02239990234375,3.7079944610595703,51.05343246459961,3.744029998779297,1.254425048828125,3.288236618041992,0.55901700258255,6551,,,,1879538,75879926,3993028,,
2015-10-06,1848.908935546875,1803.0,,,,51.03373336791992,3.7228822708129883,51.048057556152344,3.7440309524536133,,,,659,,,,908755,85180265,,,
2015-10-07,1843.2415771484375,956.3482055664062,,,,51.04551315307617,3.720715284347534,51.04822540283203,3.7264556884765625,2.481971502304077,7.075485706329346,0.5,4113,,,,,78963843,1446342,,
2015-10-08,2147.746826171875,4084.523193359375,,,,51.03706741333008,3.721625328063965,51.048187255859375,3.733119249343872,2.062102794647217,3.5,0.5,7264,,,,,74909534,2995626,786354,
2015-10-09,1889.042236328125,2707.708984375,,,,51.033851623535156,3.7225565910339355,51.04827117919922,3.748958110809326,1.0231702327728271,2.915475845336914,0.5,4526,,,,803633,78950491,313890,153000,
2015-10-10,2893.978271484375,13098.025390625,,,,50.8485221862793,2.8741161823272705,51.048160552978516,3.7369656562805176,3.200213670730591,34.839813232421875,0.5,21042,,,,,47682607,17034600,,
2015-10-11,1988.657958984375,2396.29931640625,,,,50.851531982421875,3.578599214553833,51.048179626464844,3.7232704162597656,1.4520483016967773,2.0,0.55901700258255,3604,,,,812457,75737707,2235428,,
2015-10-12,2536.685546875,10296.798828125,,,,51.02239990234375,3.710336923599243,51.04817199707031,3.733490467071533,1.789114236831665,4.25,0.5,9025,,,,3043764,71943260,3239650,933292,
2015-10-13,2145.13720703125,5855.69775390625,,,,51.03327560424805,3.703091621398926,51.05070495605469,3.7280712127685547,1.6570746898651123,2.7950849533081055,0.5,7727,,,,597111,71954992,4919544,,
2015-10-14,1800.336669921875,525.7778930664062,,,,51.045650482177734,3.7228055000305176,51.04814910888672,3.7280561923980713,3.0117242336273193,7.0,0.5,2576,,,,,76827387,809824,,
2015-10-15,2236.594970703125,4863.2763671875,,,,51.03387451171875,3.7211711406707764,51.05362319946289,3.7440128326416016,3.0799319744110107,7.382411479949951,0.5,9220,,,,709792,77285114,4817648,560000,
2015-10-16,2160.299560546875,4804.451171875,,,,50.863136291503906,3.5791776180267334,51.04812240600586,3.7487568855285645,,,,4966,,,,3114600,60007134,904826,,
2015-10-17,2048.7060546875,3904.550537109375,,,,49.042816162109375,3.0689098834991455,50.87202072143555,3.957122325897217,,,,6834,,,,,50170531,4231991,115879,
2015-10-18,1785.5894775390625,539.0714721679688,,,,51.04802703857422,3.722848415374756,51.04817581176758,3.723154067993164,1.1180340051651,1.1180340051651,1.1180340051651,1158,,,,,84810856,591042,,
2015-10-19,2251.43603515625,5994.08544921875,,,,51.02239990234375,3.7105824947357178,51.048240661621094,3.7324304580688477,1.183838963508606,3.2015621662139893,0.5,11913,,,,681214,69776477,5709261,210855,
2015-10-20,2589.63916015625,14547.8994140625,,,,51.02265167236328,3.710638999938965,51.074317932128906,3.7497987747192383,3.0730648040771484,12.0,0.5,10596,,,,4314114,70367604,5062451,84650,
2015-10-21,1963.5350341796875,3055.342529296875,,,,51.04623031616211,3.7225170135498047,51.05058288574219,3.7265524864196777,0.7795084714889526,1.0,0.55901700258255,7852,,,,,75122406,3227163,,
2015-10-22,2095.1484375,4239.0224609375,,,,51.04209899902344,3.722778797149658,51.048152923583984,3.733492374420166,2.724761486053467,3.0,2.5,5997,,,,,77475227,1598281,1024297,
2015-10-23,2177.800048828125,8086.26123046875,,,,50.84498977661133,3.5791544914245605,51.04822540283203,3.7485015392303467,2.4525623321533203,3.9051249027252197,1.0,8705,,,,1399588,67421027,4052680,,
2015-10-24,2306.17724609375,6198.7255859375,,,,50.84596633911133,3.578599691390991,51.0871467590332,4.361024856567383,1.1819405555725098,22.25,0.5,14116,,,,,48077408,8313557,,
2015-10-25,1909.187255859375,1701.15283203125,,,,51.02817916870117,3.719521999359131,51.05052947998047,3.728710412979126,2.8780412673950195,14.534441947937012,0.5,4051,,,,,81888709,1140285,709691,
2015-10-26,2227.303955078125,6012.966796875,,,,51.02239990234375,3.710584878921509,51.04816436767578,3.7333829402923584,1.3820701837539673,3.5794553756713867,0.5,6189,,,,1548620,65305740,1502453,742623,
2015-10-27,2379.27197265625,4589.0029296875,,,,51.03387451171875,3.722655773162842,51.048179626464844,3.748727798461914,0.8960779309272766,6.329494476318359,0.5,8535,,,,1779878,74631056,2735285,1020226,
2015-10-28,1954.019775390625,2780.793212890625,,,,51.04252624511719,3.72177791595459,51.04874801635742,3.728060245513916,3.3446474075317383,7.0,0.55901700258255,7973,,,,,75669120,2161533,271749,
2015-10-29,2085.9794921875,4580.029296875,,,,51.042205810546875,3.722628116607666,51.048194885253906,3.727088689804077,1.1145188808441162,3.9051249027252197,0.5,6712,,,,,82357136,2195926,1201864,
2015-10-30,2003.258544921875,2465.505859375,,,,50.8719482421875,3.579176425933838,51.04813766479492,3.7488412857055664,2.5290141105651855,3.25,2.0,7678,,,,,67973416,3066373,207000,
2015-10-31,2339.962158203125,7981.8046875,,,,50.85162353515625,3.578599691390991,51.05704879760742,3.7331058979034424,0.6476718187332153,7.632168769836426,0.5,16663,,,,,59598130,8812870,,
2015-11-01,1963.4854736328125,2531.70849609375,,,,51.047542572021484,3.720921516418457,51.05585861206055,3.728625774383545,1.3359907865524292,10.404326438903809,0.5,5059,,,,,82080034,1151454,525541,
2015-11-02,2257.572998046875,6414.34765625,,,,51.04009246826172,3.7227609157562256,51.048126220703125,3.73335337638855,1.5213063955307007,3.25,0.5,11543,,,,,71798839,4409570,853150,
2015-11-03,2053.819580078125,4221.923828125,,,,51.03911209106445,3.7209901809692383,51.04814910888672,3.7261228561401367,1.9807302951812744,5.147815227508545,0.5,10384,,,,,65666050,4570383,,
2015-11-04,2156.783935546875,3766.025390625,,,,51.039512634277344,3.7227530479431152,51.04827117919922,3.730613946914673,1.1909537315368652,4.069705009460449,0.5,7943,,,,249798,44066359,3137543,1121000,
2015-11-05,2044.2059326171875,3778.051025390625,,,,50.84349822998047,3.5453591346740723,51.05001449584961,3.726428508758545,4.712448596954346,15.75,0.5,8333,,,,,64087753,4427757,,
2015-11-06,2232.330078125,8114.3857421875,,,,51.0372428894043,3.722683906555176,51.05452346801758,3.7488009929656982,0.7985259890556335,1.1180340051651,0.55901700258255,10956,,,,1417426,60915172,4831623,,
2015-11-07,2981.469970703125,14897.439453125,,,,50.846683502197266,3.448934316635132,51.09758377075195,4.355274200439453,5.651515960693359,38.0,0.5,20267,,,,2185494,56786616,14652040,,
2015-11-08,2336.71923828125,7532.9384765625,,,,50.843719482421875,3.7188773155212402,51.05051803588867,4.375273704528809,1.6928035020828247,5.857687473297119,0.5,6213,,,,1576073,68945971,2563599,1566732,
2015-11-09,2358.041015625,9983.2373046875,,,,51.03725814819336,3.721337080001831,51.048274993896484,3.748873472213745,1.3109809160232544,3.25,0.55901700258255,11704,,,,1587085,68331794,4237125,568000,
2015-11-10,1931.510986328125,2600.92431640625,,,,51.0386848449707,3.722501754760742,51.05059051513672,3.727064371109009,1.6859877109527588,4.75,0.5,7152,,,,,71552262,1978105,233833,
2015-11-11,2154.72509765625,6218.78759765625,,,,49.60716247558594,3.7228286266326904,51.04810333251953,6.210738182067871,7.198768615722656,35.60284423828125,0.5,8318,,,,831279,48673376,4667428,,
2015-11-12,1986.372802734375,3032.361328125,,,,49.60403823852539,3.7411820888519287,51.03773880004883,6.210738658905029,15.417531967163086,32.515380859375,0.5,7021,,,,,33494302,3569775,,
2015-11-13,2258.976318359375,8396.65625,,,,50.871925354003906,3.5789401531219482,51.05588912963867,3.748804807662964,3.339890956878662,4.069705009460449,2.610076665878296,8277,,,,2773808,66337028,2941542,,
2015-11-14,2185.320556640625,6294.5625,,,,50.879947662353516,3.650994300842285,51.04833984375,4.704064846038818,1.6060248613357544,6.5,0.5,12486,,,,354661,55610051,5923839,,
2015-11-15,1950.1214599609375,2730.3271484375,,,,51.039546966552734,3.72271990776062,51.04836654663086,3.7330548763275146,1.9688705205917358,3.3541018962860107,0.55901700258255,6193,,,,,75641333,813018,670116,
2015-11-16,2318.4970703125,7658.75927734375,,,,51.03718566894531,3.7227187156677246,51.04827880859375,3.7488327026367188,1.4185521602630615,3.0,0.5,7267,,,,2525507,70044000,1995781,648361,
2015-11-17,2389.883544921875,12018.78515625,,,,51.02114486694336,3.688093662261963,51.048255920410156,3.7259116172790527,1.0333834886550903,1.75,0.55901700258255,4368,,,,3925257,75264779,2093397,278445,
2015-11-18,2237.592041015625,4878.1337890625,,,,51.047176361083984,3.721303939819336,51.05595397949219,3.7306976318359375,1.1467183828353882,3.605551242828369,0.5,10981,,,,546838,73473712,5451326,283973,
2015-11-19,2051.408447265625,3986.71875,,,,51.039634704589844,3.722621440887451,51.04838943481445,3.7335519790649414,1.0118346214294434,2.75,0.5,10207,,,,,80013009,2447095,1318553,
2015-11-20,2350.23095703125,9345.69140625,,,,51.037479400634766,3.7226173877716064,51.051246643066406,3.748777389526367,1.3893122673034668,2.75,0.75,11174,,,,1415781,69051205,2176741,1492003,
2015-11-21,2002.2745361328125,2798.665283203125,159.0,159.0,159.0,51.04385757446289,3.7210726737976074,51.049015045166016,3.733524799346924,1.2640182971954346,3.25,0.5,4398,,,,,84333349,416343,1142819,
2015-11-22,2104.547607421875,4684.40869140625,,,,51.04365539550781,3.7226715087890625,51.05070495605469,3.73356556892395,2.626775026321411,5.0,0.5,6471,,,,,75854660,595577,2584400,
2015-11-23,1889.298095703125,1117.7686767578125,,,,51.04564666748047,3.7226710319519043,51.04814529418945,3.7279887199401855,2.46764874458313,4.5,0.75,4253,,,,,79218327,1169133,423949,
2015-11-24,2008.0030517578125,4282.646484375,,,,51.03753662109375,3.722723960876465,51.04810333251953,3.748713493347168,1.076745629310608,1.5811388492584229,0.55901700258255,5961,,,,528049,72660571,2865262,60087,
2015-11-25,1804.67919921875,623.9993896484375,,,,51.047271728515625,3.7226943969726562,51.048152923583984,3.7269110679626465,1.144302487373352,2.0,0.5,4700,,,,,79306117,874245,,
2015-11-26,2033.65625,3169.181640625,,,,51.04412841796875,3.7225422859191895,51.04825973510742,3.7334651947021484,1.4823590517044067,6.0,0.55901700258255,5908,,,,,73951450,950599,1018706,
2015-11-27,2205.783447265625,7457.8798828125,,,,51.03390884399414,3.7220981121063232,51.04823684692383,3.748807907104492,1.2058967351913452,3.5,0.5,6483,,,,1797898,77603029,548948,971110,
2015-11-28,2081.440673828125,3835.828857421875,,,,50.82426834106445,3.2630982398986816,51.050743103027344,3.7237794399261475,1.5826369524002075,3.0,0.75,6783,,,,,70308875,3516186,805470,
2015-11-29,2072.363525390625,3873.78173828125,,,,50.82392120361328,3.2631123065948486,51.048126220703125,3.7229928970336914,1.157324194908142,3.5,0.75,6103,,,,,75633970,1535105,834384,
2015-11-30,2157.7392578125,7166.185546875,,,,51.03743362426758,3.722701072692871,51.049007415771484,3.748722791671753,1.5074188709259033,3.0,0.5,5785,,,,1149771,71115177,2058595,1075105,
2015-12-01,1800.610595703125,686.3445434570312,,,,51.04753875732422,3.722719430923462,51.050506591796875,3.7306652069091797,1.3717042207717896,2.75,0.5,2190,,,,,82328883,813889,,
2015-12-02,1922.714111328125,1103.4273681640625,,,,51.045650482177734,3.7227158546447754,51.048179626464844,3.7279863357543945,1.4339349269866943,1.5,1.346291184425354,3530,,,,629379,81318149,1565432,,
2015-12-03,2015.17138671875,2229.32861328125,,,,51.047950744628906,3.722578287124634,51.048194885253906,3.723273992538452,1.633184790611267,9.890020370483398,0.5,4463,,,,638253,83149240,1304186,393000,
2015-12-04,2065.52783203125,6423.28662109375,,,,51.03389358520508,3.721709728240967,51.04890441894531,3.748781681060791,1.9232591390609741,9.394146919250488,0.5,5955,,,,1282851,60447535,1693744,317996,
2015-12-05,1824.767333984375,1140.8848876953125,,,,51.04780578613281,3.721665143966675,51.04848098754883,3.7234535217285156,1.1758227348327637,8.0,0.5,2062,,,,,74686923,735485,119122,
2015-12-06,1931.16748046875,1170.89208984375,,,,50.87168502807617,3.578340768814087,51.048099517822266,3.722982883453369,1.1347285509109497,8.0,0.5,2448,,,,834888,74006070,1344753,,
2015-12-07,2316.08447265625,6330.52734375,,,,50.85273361206055,3.5788393020629883,51.05069351196289,3.748676300048828,1.2358994483947754,4.5,0.5,8211,,,,3303179,65279133,2742256,60311,
2015-12-08,2138.006591796875,4014.899169921875,,,,51.043758392333984,3.722714900970459,51.05175018310547,3.7334742546081543,0.7150201797485352,3.25,0.5,6856,,,,,73371347,2227409,1020784,
2015-12-09,2200.512451171875,3182.09912109375,,,,51.032588958740234,3.7227494716644287,51.048221588134766,3.7484941482543945,1.4686554670333862,3.75,0.75,5318,,,,1403519,79256968,1100842,959412,
2015-12-10,1745.75,,,,,51.04792785644531,3.72283673286438,51.048194885253906,3.7231016159057617,3.036418914794922,29.0,0.5,1852,,,,,86400000,,,
2015-12-11,2074.023681640625,1834.842529296875,,,,51.024234771728516,3.7215871810913086,51.04815673828125,3.729139804840088,0.5295084714889526,0.55901700258255,0.5,5885,,,,1218207,75809038,2818556,,
2015-12-12,1909.6827392578125,1016.47119140625,,,,51.04768371582031,3.7226693630218506,51.05093002319336,3.752150297164917,1.291517972946167,2.610076665878296,0.5,5344,,,,626366,76386750,1377180,,
2015-12-13,1745.749755859375,,,,,51.047847747802734,3.7227015495300293,51.04810333251953,3.7232725620269775,1.1180340051651,1.1180340051651,1.1180340051651,352,,,,,84492514,,,
2015-12-14,2678.111328125,4693.29541015625,,,,51.01589584350586,3.722698450088501,51.04838180541992,3.7487337589263916,1.187873125076294,4.75,0.5,8677,,,,4742735,68076222,5726524,52263,
2015-12-15,2054.44677734375,1459.49560546875,,,,51.02377700805664,3.7228469848632812,51.04856491088867,3.740799903869629,0.55901700258255,0.55901700258255,0.55901700258255,3290,,,,1516363,81946514,2025999,,
2015-12-16,2474.99072265625,2245.54052734375,,,,51.023780822753906,3.722832679748535,51.0480842590332,3.7407097816467285,,,,4799,,,,4808932,75589229,2720041,,
2015-12-17,2182.939697265625,2202.705322265625,,,,51.02145767211914,3.710594654083252,51.048152923583984,3.7440247535705566,,,,4938,,,,2257697,68866966,2683794,,
2015-12-18,2117.16455078125,925.9183349609375,,,,51.03390121459961,3.7208564281463623,51.0483283996582,3.748760461807251,,,,4303,,,,2594560,78274105,1140687,,
2015-12-19,2403.1826171875,8143.2197265625,,,,51.04735565185547,3.7201619148254395,51.05691146850586,3.7315988540649414,1.0500468015670776,2.9261748790740967,0.5,13832,,,,499929,73726256,8210416,278916,
2015-12-20,1745.7501220703125,,,,,51.04798889160156,3.722803831100464,51.048240661621094,3.723095178604126,0.5167202353477478,0.55901700258255,0.5,575,,,,,86400000,,,
2015-12-21,2333.8466796875,6476.68212890625,,,,51.02033996582031,3.686673164367676,51.0506477355957,3.7306435108184814,1.1645557880401611,20.5,0.5,7355,,,,3299880,59864303,2616610,142000,
2015-12-22,1950.6884765625,1538.6470947265625,,,,,,,,,,,2026,,,,,,,1342000,
2015-12-23,1745.75,,,,,,,,,,,,,,,,,,,,
2015-12-24,2002.762939453125,920.7813720703125,,,,,,,,,,,1212,,,,,,,1683000,
2015-12-25,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2015-12-26,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2015-12-27,1916.733642578125,3015.8623046875,,,,,,,,,,,3971,,,,,,,1832000,
2015-12-28,2045.7962646484375,3274.355224609375,,,,,,,,,,,4311,,,,,,,1235000,
2015-12-29,2128.7041015625,4218.4931640625,,,,,,,,,,,5555,,,,,,,1586000,
2015-12-30,2042.57373046875,3244.695068359375,,,,,,,,,,,4272,,,,,,,1345000,
2015-12-31,1935.25927734375,2578.65185546875,,,,,,,,,,,3395,,,,,,,1707000,
2016-01-01,1782.042236328125,401.7646789550781,,,,,,,,,,,529,,,,,,,134000,
2016-01-02,1829.893798828125,297.6497802734375,,,,,,,,,,,392,,,,,,,551000,
2016-01-03,2038.462890625,3216.2578125,,,,,,,,,,,4235,,,,,,,1202000,
2016-01-04,1912.9283447265625,1910.2430419921875,,,,,,,,,,,2515,,,,,,,981000,
2016-01-05,2127.18896484375,4122.0126953125,,,,,,,,,,,5428,,,,,,,1661000,
2016-01-06,1949.968994140625,2202.45166015625,,,,,,,,,,,2900,,,,,,,880000,
2016-01-07,2146.15869140625,1512.9298095703125,,,,,,,,,,,1992,,,,,,,2622000,
2016-01-08,2040.3824462890625,3228.55322265625,,,,,,,,,,,4251,,,,,,,1107000,
2016-01-09,2073.3154296875,2301.667724609375,,,,,,,,,,,3031,,,,,,,2145000,
2016-01-10,1961.3521728515625,2419.600341796875,,,,,,,,,,,3186,,,,,,,1158000,
2016-01-11,1745.75,,,,,,,,,,,,,,,,,,,,
2016-01-12,2164.331298828125,1564.354736328125,,,,,,,,,,,2060,,,,,,,2741000,
2016-01-13,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-01-14,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-01-15,1775.45654296875,353.3878173828125,,,,,,,,,,,465,,,,,,,163000,
2016-01-16,2235.189453125,2706.58837890625,,,,,,,,,,,3564,,,,,,,3205000,
2016-01-17,1991.796630859375,2729.97802734375,,,,,,,,,,,3595,,,,,,,1136000,
2016-01-18,1745.75,,,,,,,,,,,,,,,,,,,,
2016-01-19,2046.7462158203125,3237.10791015625,,,,,,,,,,,4262,,,,,,,1089000,
2016-01-20,1745.75,,,,,,,,,,,,,,,,,,,,
2016-01-21,2033.796142578125,3175.1552734375,,,,,,,,,,,4181,,,,,,,1235000,
2016-01-22,1990.84765625,2701.605712890625,,,,,,,,,,,3557,,,,,,,985000,
2016-01-23,1277.70654296875,2715.961181640625,,,,,,,,,,,3576,,,,,,,997000,
2016-02-15,1245.7056884765625,,,,,,,,,,,,,,,,,,,,
2016-02-16,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-17,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-18,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-19,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-20,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-21,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-02-22,1780.759521484375,392.7781066894531,,,,,,,,,,,517,,,,,,,148000,
2016-02-23,1821.18310546875,807.6573486328125,,,,,,,,,,,1063,,,,,,,325000,
2016-02-24,1891.7479248046875,1600.2930908203125,,,,,,,,,,,2107,,,,,,,594000,
2016-02-25,928.626708984375,917.47412109375,,,,,,,,,,,1208,,,,,,,322000,
2016-06-03,,,42.269222259521484,47.0,40.0,,,,,,,,,,,,,,,,
2016-06-17,,,150.0,150.0,150.0,,,,,,,,,,,,,,,,
2016-07-06,,,59.0,59.0,59.0,,,,,,,,,,,,,,,,
2016-07-21,,,83.0,83.0,83.0,,,,,,,,,,,,,,,,
2016-07-29,1709.3121337890625,,,,,,,,,,,,,,,,,,,,
2016-07-30,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-07-31,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-08-01,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-08-02,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-08-03,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-08-04,1745.749755859375,,,,,,,,,,,,,,,,,,,,
2016-08-05,50.6392936706543,,,,,51.03721237182617,3.7479333877563477,51.0374870300293,3.7480862140655518,,,,474,,,,,250741,81832,,
2016-08-11,1174.6904296875,,,,,,,,,,,,,,,,,,,,
2016-08-12,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-13,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-14,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-15,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-16,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-17,1745.7498779296875,,,,,,,,,,,,,,,,,,,,
2016-08-18,2136.254638671875,10163.5771484375,,,,51.03324508666992,3.7213306427001953,51.05355453491211,3.748728036880493,5.101921081542969,7.119999885559082,0.7599999904632568,4154,85.0,85.0,85.0,2280955,47600013,3014600,,
2016-08-19,1786.4727783203125,281.534423828125,,,,51.047119140625,3.7227160930633545,51.048126220703125,3.727177143096924,,,,1356,,,,,84123466,298879,,
2016-08-20,1929.4288330078125,1283.2396240234375,,,,50.871944427490234,3.5791006088256836,51.055294036865234,3.7273848056793213,2.2026407718658447,23.1200008392334,0.5400000214576721,3564,,,,,77124951,1883551,211794,
2016-08-21,2097.939208984375,4057.27392578125,,,,50.871849060058594,3.567570924758911,50.87356185913086,3.5796709060668945,1.1840755939483643,4.75,0.5299999713897705,7277,,,,,80219770,3553911,524042,
2016-08-22,2208.044921875,9404.869140625,,,,50.84785079956055,3.5788702964782715,50.8728141784668,3.6038014888763428,1.512272596359253,5.869999885559082,0.5299999713897705,5273,,,,2049391,72490994,4194607,,
2016-08-23,2257.856689453125,6101.26025390625,,,,50.86891555786133,3.56719708442688,50.87393569946289,3.5795907974243164,2.5561485290527344,6.920000076293945,0.5400000214576721,6855,,,,1230286,67051985,4002078,788884,
2016-08-24,2068.2294921875,1497.439208984375,,,,50.86228561401367,3.5787599086761475,50.87211227416992,3.59855580329895,,,,4481,,,,1641128,72823298,2612725,,
2016-08-25,2073.309814453125,8064.40673828125,,,,50.871768951416016,3.5789921283721924,51.050045013427734,3.752011299133301,6.953126907348633,25.81999969482422,0.550000011920929,2065,,,,3509268,62504323,690589,,
2016-08-26,2638.77880859375,17868.56640625,,,,50.847896575927734,3.5789949893951416,51.05057144165039,3.735283136367798,1.9256536960601807,3.4200000762939453,0.6000000238418579,8236,,,,5456945,50026260,5042300,764887,
2016-08-27,2420.625244140625,6742.201171875,,,,50.86789321899414,3.5640087127685547,50.87215042114258,3.5794661045074463,1.0021507740020752,1.6200000047683716,0.5099999904632568,11278,,,,,71143510,7866208,675133,
2016-08-28,2096.57177734375,2562.9990234375,,,,50.87164306640625,3.578909397125244,50.872440338134766,3.581434965133667,1.1100690364837646,1.5499999523162842,0.6100000143051147,7085,,,,,73180977,4774780,,
2016-08-29,2107.093017578125,4732.76220703125,,,,50.847896575927734,3.5788722038269043,50.87225341796875,3.603872776031494,1.7866156101226807,8.119999885559082,0.5600000023841858,5226,,,,1722459,75031945,3086776,,
